853,./known_images/114-19#_7c167594-1f4c-4ec3-b906-03225dfc3a7a241.jpg,"[-0.10979755  0.02048908  0.0369882  -0.0581126  -0.01333326 -0.09063207
  0.09819762 -0.11660682  0.13306023 -0.04794338  0.27323246 -0.00531883
 -0.19541086 -0.18627426  0.01992312  0.06404629 -0.08165307 -0.1284899
 -0.1273265  -0.10053861  0.01264035  0.00785084  0.07001628  0.01237522
 -0.06218579 -0.32989821 -0.09571943 -0.15508641  0.02051756 -0.14718893
  0.03989019  0.03956157 -0.15608443 -0.04560795 -0.04634189  0.07436714
 -0.056914   -0.05858526  0.21084754  0.04207948 -0.16091114 -0.11375995
  0.00321814  0.27917707  0.17653675 -0.05191548  0.03161567  0.02241081
  0.04100193 -0.21667482  0.06389219  0.10398418  0.11356772  0.04023106
  0.09749144 -0.09169021  0.01983212  0.02260548 -0.13893771  0.04252841
  0.07268831 -0.11940134 -0.06899887 -0.00400071  0.20450236  0.06452599
 -0.10919276 -0.06951804  0.09596975 -0.1709975  -0.04129726  0.06734687
 -0.12240888 -0.1688682  -0.24120896  0.11654424  0.44718659  0.11108685
 -0.15942204 -0.00402572 -0.15621813 -0.03745641  0.07643368  0.0466518
 -0.08016814  0.09405799 -0.17494725  0.02042219  0.13303804 -0.03971139
 -0.07258743  0.17422724 -0.0688445   0.03648478  0.06901326  0.0011707
 -0.03304042  0.03618092 -0.04814737  0.01732316  0.0886429  -0.20201841
 -0.01034042  0.02869872 -0.13330999  0.1156592   0.01950834 -0.01930948
 -0.0006033  -0.01222846 -0.11082463 -0.07623942  0.13014826 -0.22101963
  0.16747561  0.19647355  0.01274165  0.16433126  0.06553628  0.10506001
 -0.03891685 -0.00963825 -0.08176738 -0.02767944 -0.00751918  0.07509923
  0.04167861  0.01835707]"
859,./known_images/16#_99747776-1530-483f-b3ff-93bb0b8905c2311.jpg,"[-0.1787779   0.20177084  0.09767385 -0.09925318 -0.10546754  0.06704456
 -0.00259619 -0.10004918  0.19162887 -0.05592712  0.21547827  0.04136523
 -0.22424088 -0.12887403 -0.06830971  0.11898575 -0.22005738 -0.16754459
 -0.09783164 -0.12117421  0.0361667   0.06041865  0.01835432 -0.10601957
 -0.13120067 -0.3807945  -0.05472441 -0.15568501 -0.01493331 -0.19887242
  0.10216181 -0.07714248 -0.19220491 -0.05142746 -0.03318352  0.04625044
 -0.01959853 -0.03172081  0.2055082  -0.02923542 -0.13009888  0.03376372
  0.16450873  0.24311188  0.19775391 -0.02552201 -0.03561224 -0.00464049
  0.13078339 -0.21791904  0.02617977  0.1121216   0.11148852  0.07409631
  0.10730264 -0.08482058 -0.03249446  0.08373393 -0.22883366  0.06268376
  0.08458121 -0.11010199 -0.15063627  0.04340882  0.20010987  0.13260664
 -0.1359618  -0.13606912  0.14175637 -0.12919651 -0.02041223  0.00814028
 -0.08384582 -0.09127698 -0.23992217  0.06544084  0.4150992   0.03037069
 -0.15415566 -0.02039449 -0.11248964 -0.02146488 -0.03488077  0.04673387
 -0.11665051  0.02875065 -0.06232505  0.08251901  0.12060312  0.04874869
 -0.03835506  0.21905118  0.00642014  0.0287631   0.05628309  0.07126386
 -0.09608921 -0.07741284 -0.11451879  0.00545559  0.02390976 -0.14776437
 -0.01121582  0.08501269 -0.13757898  0.1064802   0.01000144 -0.01213839
 -0.04882635  0.00868854 -0.02684797 -0.02263914  0.15738671 -0.2501227
  0.2211315   0.17679529 -0.08468035  0.14602324  0.07489186  0.02963605
  0.00057952  0.02163041 -0.09646651 -0.10569232 -0.06878399 -0.02237691
  0.06592007  0.0426822 ]"
865,./known_images/57#_1329c6f2-df24-44f6-b3cc-f1c86bc7ba34678.JPG,"[-0.13059354  0.09089164  0.09298165 -0.04341477 -0.15260264  0.04066373
 -0.00247519 -0.05052852  0.12840234 -0.08406488  0.14914501  0.00337733
 -0.17774235  0.01010947  0.00545346  0.132238   -0.04586179 -0.10493431
 -0.11620919 -0.11626894 -0.0228938   0.08607316 -0.01717419  0.01051173
 -0.06025589 -0.27907181 -0.0510532  -0.10071535  0.05768785 -0.02039137
 -0.0348174  -0.05520591 -0.17342773 -0.06003471  0.03234201  0.05996562
 -0.07348751 -0.00047639  0.14071627 -0.00593494 -0.16745627 -0.01476919
  0.08418305  0.26249966  0.13997544  0.03370076  0.05452696 -0.00401384
  0.07939474 -0.22417821  0.09413098  0.06840274  0.14627877  0.07330924
  0.11344137 -0.1470851   0.02597419  0.06524564 -0.05178099  0.12937969
  0.10656489 -0.08929309 -0.05284736 -0.05910079  0.25643387  0.0421996
 -0.07196479 -0.15434711  0.11768605 -0.13687202 -0.07316281  0.05213406
 -0.09306841 -0.06036109 -0.28249612  0.04661846  0.4621734   0.1399084
 -0.19174843  0.0105049  -0.09828636  0.0235351   0.03516085  0.06099075
 -0.06084537  0.02213684 -0.09493505  0.00129938  0.20936644 -0.05995703
 -0.00374428  0.14701891  0.03002794  0.00514361  0.00461573  0.03211197
 -0.10482166 -0.06445473 -0.04096968 -0.04344744  0.04417433 -0.14122865
  0.03163905  0.10428482 -0.27707615  0.22699668 -0.04655014  0.02252444
  0.0110179   0.10913111 -0.04670794 -0.00078995  0.17040694 -0.18100631
  0.17664713  0.18156183 -0.0234959   0.12187934  0.03806385  0.09691004
 -0.04018516  0.06676006 -0.12306593 -0.14542392 -0.04546505 -0.06692599
  0.03978295  0.12762566]"
867,./known_images/YADAWAD#_7588335e-199e-47e7-ac1c-71fd0fe270c91255.jpg,"[-0.17534241  0.20894468  0.09704342 -0.03745426 -0.03731414 -0.0441274
 -0.08411161 -0.09581393  0.15539454 -0.01731808  0.20964827  0.03764263
 -0.11483738 -0.09337995 -0.0453478   0.06265395 -0.13975844 -0.17561847
 -0.09793025 -0.12155227  0.02686992  0.0183391   0.00403978 -0.05388935
 -0.20498404 -0.30914187 -0.05856558 -0.1390187   0.11204759 -0.11354639
  0.05205788 -0.04796201 -0.21886346 -0.05574269 -0.01837466  0.02304345
  0.01896935  0.00286247  0.17723732  0.03538359 -0.12224475 -0.00670638
  0.0538171   0.24168304  0.19324067  0.01923965  0.077144   -0.05002378
  0.08994253 -0.17878331  0.0688583   0.14618334  0.13743766  0.0999052
  0.10996415 -0.16750117  0.00092755  0.00848672 -0.12865122  0.10205697
  0.07471303  0.01239918 -0.12218396  0.01864071  0.21900964  0.09580466
 -0.07871076 -0.16089773  0.19938831 -0.07791188 -0.0039218   0.0976154
 -0.07158494 -0.09616071 -0.20737012  0.0918953   0.40112868  0.07675682
 -0.18554713  0.0344362  -0.16380902 -0.01626782 -0.02841851 -0.02695556
 -0.14108525  0.02103366 -0.06142139  0.03153508  0.18384999  0.03935127
 -0.03658624  0.13432671  0.00093504  0.03562327  0.03065626  0.04206361
 -0.13254116  0.00236648 -0.03038648 -0.02509258  0.09169337 -0.07831928
 -0.0016945   0.0997656  -0.14265835  0.15920165  0.02260174  0.01730377
 -0.02339213  0.11454268 -0.05713645 -0.05601579  0.14300777 -0.21588972
  0.2660006   0.16250536 -0.0312449   0.11228126  0.10265185  0.07206707
  0.02255525  0.07891358 -0.0602512  -0.1074318  -0.07072648 -0.07915705
 -0.01396475  0.06364095]"
869,./known_images/26-18#_f757a807-f0c8-452a-8302-0c5db06ec174798.jpg,"[-0.13169786  0.03793287  0.04891611  0.00334299 -0.0484935   0.01284708
  0.05675326 -0.10774095  0.13704035 -0.04233363  0.14361948 -0.04411709
 -0.24462022 -0.07471986 -0.01344628  0.10019014 -0.02591027 -0.10511139
 -0.10651811 -0.12072486  0.05509127  0.06023306  0.04071757  0.00879471
 -0.10724017 -0.36815393 -0.03294564 -0.08329198  0.00357922 -0.02553321
 -0.04200229  0.01019063 -0.23448899 -0.06687959  0.00673244  0.06566159
 -0.04703138 -0.06197067  0.14370629  0.04528602 -0.1436609  -0.03951762
  0.03879277  0.23174714  0.15687327  0.02706641 -0.00335036  0.01002977
  0.04892646 -0.28418767  0.05672346  0.09059018  0.0663334   0.02242107
  0.1373519  -0.1522366  -0.04361796 -0.00613213 -0.12617734  0.05525351
 -0.00919325 -0.01671495 -0.03747053 -0.0762096   0.17789719  0.12893891
 -0.09507792 -0.06629075  0.07386352 -0.18309346  0.00489632 -0.01072391
 -0.07850649 -0.15181063 -0.30734947  0.06909605  0.38869804  0.1450199
 -0.20763104 -0.03767201 -0.06974606  0.04184545  0.12267938  0.01528024
 -0.05877884  0.06737486 -0.09534667  0.00419702  0.16159983 -0.02008284
 -0.12040918  0.22216214 -0.0592849   0.02085254  0.04915153  0.06653851
 -0.11397262 -0.04699239 -0.11291722 -0.01586917  0.08782201 -0.09460252
  0.04133248  0.12020944 -0.17637293  0.08985337 -0.0415948  -0.01974272
  0.00153411  0.03119882 -0.1684467  -0.01873157  0.09085413 -0.18856722
  0.18433918  0.1681204  -0.07900363  0.14861785  0.07060385  0.01499385
 -0.00352529  0.06406403 -0.06522761 -0.13085142  0.00658036  0.02688452
  0.03023995  0.03680532]"
870,./known_images/20180914_1#_d37ca5d6-53ff-438b-8eb0-5d971aaa08dc1430.jpg,"[-0.17963639  0.17934211  0.1092384   0.04919718 -0.06256991 -0.02803847
 -0.0141451  -0.11233112  0.10065144 -0.00546541  0.19833319 -0.04818059
 -0.18534286 -0.11141935  0.06103015  0.13439283 -0.18288592 -0.17477217
 -0.0138409  -0.09922886  0.02239096  0.0275113  -0.0360067   0.07449668
 -0.14866453 -0.33604056 -0.00853443 -0.1804412   0.10030478 -0.12620974
 -0.02599266 -0.04302688 -0.21438521 -0.04132204  0.00573546  0.06602541
  0.0030217  -0.00682402  0.15097785 -0.0186418  -0.12846309 -0.0039377
  0.04767496  0.26452354  0.14089985  0.08174808  0.04482628 -0.0559928
  0.1060217  -0.17887655  0.06623074  0.10825312  0.16844155  0.06577588
  0.07548294 -0.18740182 -0.03032367 -0.00286128 -0.19983371  0.15167244
  0.08978902 -0.01392883 -0.00516873 -0.02745811  0.28261948  0.01939177
 -0.09522867 -0.06902021  0.11819192 -0.14280641 -0.05911261  0.0850725
 -0.02236824 -0.15319157 -0.25514379  0.05193021  0.40796536  0.13073985
 -0.23451787  0.00935032 -0.12330386 -0.03681117  0.07620339  0.05497554
 -0.05774333  0.00964802 -0.0956013   0.02187196  0.20748137  0.02937637
  0.00652909  0.20301706 -0.00351095  0.04293779 -0.02492036 -0.00092344
 -0.08628442  0.00567546 -0.00207703 -0.06462388  0.00521296 -0.04931912
  0.03551316  0.06422976 -0.21972342  0.15084195  0.04270584  0.0370911
 -0.02051784  0.11625903 -0.1123447  -0.02419491  0.13519488 -0.32913595
  0.24822044  0.17713198 -0.02797044  0.12684146 -0.00150681  0.05892538
  0.00435389 -0.04221519 -0.10492245 -0.08165659  0.05479919 -0.08995509
  0.06973018  0.07758584]"
874,./known_images/Paniraj#_111470c9-2794-45fe-890c-d6c86be4dc34362.jpg,"[-0.05905477  0.04202114 -0.0062114  -0.05813895 -0.02506561 -0.08482288
  0.09357172 -0.17634678  0.25172758 -0.13068993  0.15788266 -0.01416396
 -0.18801345 -0.14288884 -0.00703125  0.08658082 -0.15509011 -0.19737217
 -0.0408161  -0.14236753 -0.01013731  0.01293532  0.03575532  0.04033919
 -0.1159144  -0.27922967 -0.14300717 -0.14103468  0.00913063 -0.07062498
  0.0493162   0.08411352 -0.15795243 -0.06320132 -0.01808288  0.08019695
  0.01747438 -0.03777359  0.17794472  0.01283529 -0.09294459 -0.0197671
  0.03609537  0.26578987  0.14789598 -0.0066608  -0.01883656 -0.03330946
  0.13003631 -0.12698999  0.05518627  0.05716863  0.1009241   0.01755736
  0.1320131  -0.13729089  0.01531314  0.04345144 -0.22452979  0.06996398
  0.02371705 -0.06876744 -0.08978742  0.03346847  0.19480741  0.13406074
 -0.02559484 -0.17633808  0.25773188 -0.17461927 -0.06732959  0.05877009
 -0.09570799 -0.0912917  -0.16901034  0.04291822  0.41475701  0.05132702
 -0.12229025  0.0616557  -0.05676585 -0.04502728  0.07280672  0.00355636
 -0.08612981  0.0141116  -0.15320909  0.0368762   0.15276617  0.02616404
 -0.12163287  0.1586315  -0.06744964  0.02809253  0.09086208 -0.01553977
 -0.07744269  0.12314455 -0.13569745 -0.03137406  0.17428741 -0.1198354
 -0.0177063   0.06575078 -0.11311827  0.11375965  0.00374309 -0.01121197
 -0.0396409   0.04176798 -0.15371051  0.0373093   0.16619077 -0.27429172
  0.25797153  0.0873585  -0.04594971  0.13402747 -0.02012767  0.05528986
  0.01898881 -0.04810663 -0.15744372 -0.09144457  0.02097984 -0.00889765
  0.08388676  0.08163999]"
877,./known_images/IMG2018011#_e0b0745b-7d93-42e4-83d0-18eaa8e9d3ad1291.jpg,"[-9.89606604e-02  1.16852693e-01  1.65732689e-02 -9.42235589e-02
 -4.26557288e-03 -8.27085748e-02  4.81823646e-03 -1.00511707e-01
  2.38698572e-01 -9.26051065e-02  2.31854722e-01 -2.40721367e-02
 -1.86024964e-01 -4.63935807e-02  1.48243047e-02  5.92462942e-02
 -1.69963688e-01 -7.60852993e-02 -2.90792249e-02 -8.65548477e-02
  2.50377879e-02  4.73019779e-02  3.45964022e-02  7.08804280e-02
 -1.46276996e-01 -3.44938278e-01 -6.09083623e-02 -1.35011852e-01
  6.62083700e-02 -9.86223444e-02 -7.27603398e-03  9.84918177e-02
 -1.92801863e-01 -5.78037947e-02  1.81862935e-02  4.80320267e-02
 -3.28567512e-02 -2.64945515e-02  1.75696746e-01  6.20470010e-02
 -1.26258641e-01 -1.13617808e-01  6.54403493e-03  2.58734524e-01
  1.77968547e-01 -7.79804774e-03  3.55055667e-02 -8.68205205e-02
  1.18872061e-01 -1.64133072e-01  4.07986492e-02  1.25621647e-01
  1.09052658e-01  8.96233320e-02  2.04349495e-02 -1.11915335e-01
  1.19279390e-02  4.68869656e-02 -2.30968550e-01  6.89593256e-02
  1.03274234e-01 -6.28175661e-02 -9.25905555e-02  1.81777291e-02
  2.26930693e-01  8.13708603e-02 -1.41063839e-01 -9.00760591e-02
  1.46605864e-01 -1.61659747e-01 -4.66739722e-02  5.88437282e-02
 -7.44882077e-02 -1.93403125e-01 -1.77829415e-01  3.50189507e-02
  3.26141685e-01  1.38214946e-01 -1.23893008e-01  3.96893807e-02
 -1.55835733e-01 -9.17825997e-02  1.10080438e-02  8.05331692e-02
 -1.08906820e-01  6.38911873e-02 -1.69220455e-02  7.36307502e-02
  1.87106028e-01  3.48253474e-02 -4.72796634e-02  2.38311708e-01
 -6.05559535e-02  4.53726947e-02  1.64134167e-02  3.37657854e-02
 -1.28675342e-01  2.06970423e-03 -8.38890001e-02 -6.64991140e-02
  6.51648939e-02 -1.03413053e-01 -1.15206428e-02  1.04121067e-01
 -2.49787226e-01  2.43689179e-01  2.13938374e-02 -5.24294749e-03
  4.79289889e-02  2.16893852e-04 -6.20855838e-02 -4.88253050e-02
  1.30252525e-01 -2.30681852e-01  1.93150848e-01  1.29067302e-01
  1.04505539e-01  1.85869038e-01  2.29846276e-02  1.58444047e-02
  4.56942990e-02 -5.37857488e-02 -1.31375417e-01 -6.30150139e-02
  4.63847071e-02 -1.46470210e-02  6.61637262e-02 -1.74275618e-02]"
879,./known_images/IMG-201810#_a42d1902-8a53-4f1e-b896-273c94787b301257.jpg,"[-1.30121961e-01  1.33676842e-01  9.40834507e-02  1.40481070e-02
  8.76734108e-02 -8.20620507e-02  2.01517884e-02 -5.97456470e-03
  1.24179646e-01 -6.88517094e-03  2.74552494e-01 -2.01031454e-02
 -2.17502773e-01 -1.81655541e-01  3.70555222e-02  1.14633106e-01
 -1.56682268e-01 -1.35392666e-01 -5.12637272e-02 -6.84075877e-02
  2.66084746e-02  1.77396424e-02  1.72604248e-02  4.09488529e-02
 -1.27507016e-01 -3.74363005e-01 -4.17837277e-02 -1.59463778e-01
  3.30700800e-02 -1.28053039e-01  4.99876477e-02  8.87188464e-02
 -2.21409962e-01 -4.54830825e-02 -3.50637138e-02  4.24197223e-03
  1.07398257e-04 -3.41053680e-02  2.36457601e-01 -6.53619319e-03
 -1.01875260e-01 -4.70051765e-02  5.11067137e-02  2.99029201e-01
  1.40789002e-01 -5.19598797e-02  3.40193287e-02  3.23327743e-02
  6.30360916e-02 -2.11054742e-01 -6.21320680e-03  1.41669542e-01
  1.28208131e-01  6.65072426e-02  1.29951760e-01 -1.49991661e-01
  6.61901459e-02  6.55831844e-02 -2.22147778e-01  1.00484654e-01
 -8.83041881e-03 -7.56243616e-02 -5.36781624e-02  5.13956845e-02
  2.57937372e-01  6.17190227e-02 -8.14002901e-02 -1.53308824e-01
  1.73842758e-01 -9.52877030e-02  5.33625390e-03  1.19080685e-01
 -8.57779905e-02 -1.50127396e-01 -2.80606121e-01  1.04631640e-01
  2.86822647e-01  9.62139517e-02 -2.17138052e-01  1.40398443e-01
 -1.09538466e-01 -2.37692129e-02  8.70724246e-02  3.40388715e-02
 -1.23281226e-01  1.08454525e-02 -1.61935911e-01 -3.89227271e-03
  1.15733318e-01  1.17132112e-01 -8.53872374e-02  1.60027638e-01
 -5.00357263e-02 -4.84291464e-03  8.77662003e-02 -4.74837497e-02
 -8.87719840e-02 -2.29167752e-02 -1.05461664e-01 -7.12517649e-03
  7.18664229e-02 -1.21729687e-01 -5.83918318e-02  1.21237934e-01
 -1.28680557e-01  5.38277142e-02  2.08488107e-03  2.22612508e-02
 -2.60543823e-03  1.15307704e-01 -1.16538346e-01 -3.80749591e-02
  5.59089296e-02 -3.03470045e-01  2.35430226e-01  9.14071128e-02
 -3.99833769e-02  1.03773549e-01  7.32278228e-02  7.87550658e-02
 -4.86892536e-02  5.20969927e-03 -1.38308004e-01 -6.56534359e-02
  6.32507131e-02 -4.22440609e-03  6.13415018e-02  7.97080435e-03]"
880,./known_images/100#_e3c3b6d3-2ee6-4f94-a64c-9710f91739d11577.jpg,"[-0.1411417  -0.00306456  0.06028837 -0.11073979 -0.16408192 -0.05731958
  0.03888122 -0.08468552  0.10414885 -0.08113825  0.21967001 -0.06160688
 -0.29645932 -0.11931118  0.0682957   0.0922851  -0.1031791  -0.11398166
 -0.10546741 -0.05215629  0.00894539 -0.00043138 -0.03189102 -0.0218708
 -0.09408596 -0.33052722 -0.05289472 -0.04784758  0.02287753 -0.14557096
 -0.06357135  0.14259674 -0.23252037 -0.11177263 -0.01461075  0.14509825
 -0.06361727 -0.07133795  0.144719   -0.02595714 -0.16520368 -0.10168326
  0.03149942  0.16300106  0.16815028 -0.04982846  0.0312178  -0.03955
  0.06451152 -0.25685728 -0.02759906  0.14904952  0.06032464  0.08548081
  0.04323817 -0.11707734  0.0440328   0.04069599 -0.18353635  0.04377569
  0.08703253 -0.14586584 -0.07147192 -0.06066597  0.18507712  0.01979155
 -0.08049048 -0.12558268  0.15661998 -0.12016944 -0.09029647  0.0680648
 -0.11196916 -0.17291051 -0.28491151  0.03753535  0.34658211  0.11878036
 -0.18374914  0.01676207 -0.14460421 -0.1205989   0.04987414  0.00333804
  0.00103894  0.05523201 -0.12680838  0.12312173  0.23947772 -0.05040305
  0.01021069  0.19541442  0.03007281  0.06254083  0.04662425  0.0840493
 -0.02676962 -0.01951255 -0.12340929  0.01587624  0.14628342 -0.20057596
 -0.01467107  0.12344644 -0.14368644  0.17930405  0.01655933 -0.01625372
 -0.05745051 -0.12721416 -0.09127276  0.02537715  0.14085148 -0.23464595
  0.22500801  0.21656036  0.02620801  0.10460339  0.03633998  0.00036949
 -0.00562995 -0.08696309 -0.13399361 -0.12082416  0.03681102  0.02920744
  0.03593824  0.06240425]"
882,./known_images/77-2018#_e0a637c7-2f60-4f66-a5d2-9be1bc73e0a2306.jpeg,"[-1.15847126e-01  1.92868546e-01  4.93515581e-02  3.08438018e-03
 -5.99549711e-02  2.17647385e-02 -4.54791673e-02 -8.05339217e-02
  2.56290764e-01 -8.71715993e-02  2.25176230e-01  2.25269943e-02
 -1.68233320e-01 -1.87806040e-02 -1.62908062e-02  8.58450532e-02
 -1.42375648e-01 -1.14330113e-01 -7.77100492e-03 -2.21001040e-02
  1.56531185e-02  3.85988094e-02  4.91209254e-02  3.01359370e-02
 -8.25350508e-02 -3.25673670e-01 -7.99183175e-02 -1.80341333e-01
  1.00529209e-01 -1.29116967e-01 -6.53642267e-02 -1.24191828e-02
 -1.63656235e-01 -3.38453203e-02 -2.31540706e-02 -3.10560688e-04
 -4.48408574e-02 -1.65478177e-02  2.13176474e-01  7.96789750e-02
 -1.43363059e-01 -8.08677226e-02 -2.14563608e-02  2.30744213e-01
  1.30584389e-01  1.03855757e-02  5.14897220e-02 -1.09032057e-01
  7.39853084e-02 -1.32337898e-01  9.11935195e-02  1.39677450e-01
  1.70133978e-01  8.88238847e-02  6.66705370e-02 -1.72028527e-01
 -1.98339745e-02  5.26927784e-03 -1.25970826e-01  1.56603098e-01
  1.18795179e-01 -3.19128186e-02 -5.12241833e-02  3.01650967e-02
  2.81730145e-01  1.10373825e-01 -8.16888809e-02 -1.32381842e-01
  1.41906172e-01 -9.26755965e-02 -3.54741737e-02  1.42142206e-01
 -7.67777935e-02 -1.69471875e-01 -1.40465423e-01  5.88873252e-02
  4.13028538e-01  1.14248313e-01 -1.63828388e-01 -3.35583799e-02
 -1.75586939e-01 -9.55008492e-02  7.90173374e-03  9.67266560e-02
 -1.22686654e-01  3.79451364e-03 -8.28686655e-02  9.08740610e-03
  1.93597659e-01  1.02298334e-04 -4.43363935e-02  1.70925319e-01
 -4.56081927e-02  5.56125194e-02 -5.49141597e-03  3.07088718e-02
 -1.11726403e-01 -1.04260929e-02 -3.19639929e-02 -1.11192763e-01
  2.76582111e-02 -1.24744140e-01 -4.42744903e-02  8.47026408e-02
 -1.89979911e-01  1.11147687e-01  9.73120704e-03 -2.40331665e-02
  2.43366510e-02  7.93400556e-02 -8.69865268e-02 -5.19342609e-02
  1.61661997e-01 -2.25636721e-01  2.38472372e-01  8.42290968e-02
  3.19417566e-02  1.46140233e-01  3.77441794e-02  1.38548166e-01
 -4.49932506e-03 -4.28797081e-02 -7.71213323e-02 -6.57443181e-02
  8.55407305e-03  5.42630302e-03  4.50984724e-02  4.94187884e-03]"
883,./known_images/16-1#_d0af9286-fa1b-45dd-b867-f793960720d1242.jpg,"[-0.12129578  0.10514403  0.05149318 -0.03958226 -0.0963219  -0.04322014
  0.02607907 -0.07882906  0.16846414 -0.08315499  0.16373748 -0.01415888
 -0.22121838 -0.0365895   0.05398875  0.12196091 -0.14858882 -0.07022275
 -0.09429847 -0.05282218  0.00393972  0.1238426   0.05192916  0.07089475
 -0.02850606 -0.351089   -0.10945685 -0.08903459  0.02095933 -0.03746681
 -0.0458944   0.03085075 -0.21819311 -0.04968815  0.05757123  0.03375472
 -0.07200354 -0.03775696  0.20108403  0.07353022 -0.17610864 -0.07498641
  0.08756264  0.20905547  0.23030904  0.0191788  -0.04896124 -0.07017607
  0.0665819  -0.18517365  0.00614239  0.21126722  0.10723484  0.07498711
  0.0723696  -0.12006749  0.01972406  0.04001035 -0.14040171 -0.02667701
  0.03468581 -0.06350845 -0.0478627   0.00398365  0.21192665  0.04706032
 -0.08457094 -0.12682298  0.12367543 -0.197365   -0.06909299  0.07640607
 -0.13578504 -0.1707115  -0.25239298  0.00726456  0.35009685  0.13308209
 -0.16779408  0.01134576 -0.14517893 -0.07464212  0.02304192  0.07047798
 -0.11453193  0.01400283 -0.07214724  0.04321129  0.1857554  -0.03135003
  0.01227066  0.24544927  0.00563426  0.01478963  0.03569952 -0.00721274
 -0.05586366 -0.0853463  -0.15664363 -0.10320979  0.0493154  -0.12583107
 -0.0164816   0.15378208 -0.31191823  0.11233747  0.01883925 -0.09666937
 -0.00884751 -0.01159167 -0.11944672 -0.03819436  0.14968498 -0.17957476
  0.19435832  0.16832601 -0.04538605  0.13012536  0.031863    0.08997841
 -0.07869183 -0.06552549 -0.08376707 -0.08891824  0.07279551  0.02728538
  0.0524676  -0.02484031]"
886,./known_images/UDR NO#_8918b56a-1b8e-4817-be1c-2410141485a82000.jpg,"[-1.16646193e-01  1.02937736e-01  3.05377170e-02 -6.34811968e-02
 -1.23797692e-02 -1.10335894e-01 -2.30854526e-02 -9.73676592e-02
  1.89594075e-01 -4.03594747e-02  1.82302669e-01 -5.21867126e-02
 -2.13892683e-01 -1.22489259e-01 -7.73972273e-02  1.28860205e-01
 -1.48679376e-01 -7.50473142e-02 -1.76927924e-01 -8.24155882e-02
  1.40444562e-03 -6.61112275e-03  8.76182616e-02  6.69827163e-02
 -7.19640329e-02 -3.23056221e-01 -8.57748166e-02 -9.70750749e-02
 -1.13290548e-03 -1.15972996e-01  8.42701644e-03  9.06384066e-02
 -2.04618931e-01 -9.44076031e-02 -2.32523009e-02  5.81514835e-02
  2.87538059e-02  3.21796201e-02  1.67793199e-01  3.26247886e-02
 -1.48892045e-01  1.78368073e-02 -2.99246497e-02  2.51559854e-01
  2.28382945e-01  6.79579526e-02 -1.85722429e-02 -2.65613161e-02
  1.27134353e-01 -2.38714680e-01  6.39700145e-02  1.09884143e-01
  6.75272793e-02 -1.21580083e-02  1.30764008e-01 -1.85192823e-01
 -1.89018324e-02  1.13892421e-01 -1.83157057e-01  6.85546473e-02
 -7.86348060e-03 -1.02705568e-01 -9.34045762e-02 -2.99434010e-02
  1.51352733e-01  1.52279481e-01 -1.26374289e-01 -9.13219377e-02
  2.20013022e-01 -1.11720935e-01  7.81960860e-02  8.08762684e-02
 -9.74761322e-02 -1.50155246e-01 -3.27027112e-01  6.22531623e-02
  4.56149161e-01  1.06554888e-01 -1.85646012e-01 -3.40948626e-02
 -9.39352289e-02  2.17678621e-02  2.70186253e-02  4.53854911e-03
 -1.75013095e-01  1.84421018e-02 -1.08093686e-01  2.68800706e-02
  6.81000277e-02  6.47423267e-02 -1.42279938e-01  1.91976726e-01
 -6.44041300e-02  6.34034127e-02  3.68329883e-02  1.60944238e-02
 -8.18185359e-02 -5.06767966e-02 -1.56923756e-01  1.71608105e-02
  7.88261294e-02 -1.41657948e-01 -5.35038263e-02  5.72335273e-02
 -7.73367584e-02  6.97820410e-02  1.58254616e-02  1.93063170e-04
 -9.25159603e-02  8.95623267e-02 -1.44700766e-01  9.43499431e-03
  1.62189633e-01 -2.45572746e-01  2.52377093e-01  1.74599990e-01
 -4.76316735e-03  1.38916582e-01  7.25505054e-02  5.26356809e-02
 -7.07497960e-03 -5.42734936e-03 -5.21509685e-02 -1.11588910e-01
  5.48979528e-02  3.62429488e-03  1.15965322e-01  4.59741130e-02]"
